cct,nombre,turno,nivel,subnivel,detalle,matricula,docentes,p_de_apoyo,calle,numero,entre_calle,y_calle,colonia,municipio,localidad,ambito,zona_esc,sector,latitud,longitud
26DJN0106H,LUIS G URBINA,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,27,1,0,CALLE LICENCIADO HORACIO SOBARZO,0,CALLE MIGUEL HIDALGO,CALLE MIGUEL HIDALGO,NINGUNO,ETCHOJOA,SAN PEDRO VIEJO,RURAL,16,7,27.016389,-109.620833
26DJN0107G,IGNACIO L VALLARTA,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,25,2,0,CALLE REVOLUCION,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,ETCHOJOA,LAS PLAYITAS,RURAL,16,7,26.982778,-109.616944
26DJN0109E,RAMON LOPEZ VELARDE,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,56,3,0,CALLE CONSTITUCION,0,CALLE RODOLFO FELIX VALDEZ,CALLE RODOLFO FELIX VALDEZ,ROSARIO OSUNA,BACUM,BACUM,URBANO,14,4,27.5522,-110.082414
26DJN0110U,ROSARIO CASTELLANOS,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,57,5,1,CALLE FRANCISCO VILLA,0,CALLE 31 DE OCTUBRE,CALLE 31 DE OCTUBRE,NINGUNO,CAJEME,PUEBLO YAQUI,URBANO,15,4,27.352334,-110.039305
26DJN0111T,CAMARA JUNIOR,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,122,6,1,CALLE 43,0,CALLE JALISCO B,CALLE JALISCO B,PROGRESO,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,URBANO,55,3,32.443878,-114.736721
26DJN0112S,TERNURA,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,103,5,1,CALLE HERMOSILLO Y/O PRESBITERO JAIME SALCIDO,0,CALLE PROFESOR GUILLERMO FIMBRES,CALLE PROFESOR GUILLERMO FIMBRES,NINGUNO,MAGDALENA,MAGDALENA DE KINO,URBANO,2,2,30.632514,-110.956966
26DJN0113R,ALEGRIA,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,71,3,1,CALLE 17,0,CALLE 6 DE ABRIL,CALLE 6 DE ABRIL,NINGUNO,CABORCA,HEROICA CABORCA,URBANO,11,2,30.725156,-112.171411
26DJN0114Q,HECTOR MANUEL VALDEZ RANGEL,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,108,5,1,CALLE NO REELECCION,3,CALLE ALVARO OBREGON,CALLE ALVARO OBREGON,SAN ANGEL,ETCHOJOA,ETCHOJOA,URBANO,16,7,26.911517,-109.625924
26DJN0116O,FACUNDO BERNAL,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,28,2,1,CALLE BAVISPE,0,CALLE JUAN ALVAREZ,CALLE JUAN ALVAREZ,HERMOSILLO CENTRO,HERMOSILLO,HERMOSILLO,URBANO,22,10,29.073786,-110.955292
26DJN0118M,TAMAULIPAS,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,83,6,1,CALLE 25,0,CALLE TAMAULIPAS,CALLE TAMAULIPAS,BUROCRATA,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,URBANO,4,3,32.457067,-114.7581
26DJN0119L,HERMANOS GRIMM,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,78,5,1,CALLE PUERTO DE LA PAZ,0,NINGUNO (4883),NINGUNO (4883),MEXICO,CAJEME,CIUDAD OBREGON,URBANO,3,5,27.463982,-109.944706
26DJN0121Z,JOSE MARIA MORELOS Y PAVON,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,139,7,1,CALLE 10,5,CALLE 2,CALLE 2,BUGAMBILIAS,HERMOSILLO,HERMOSILLO,URBANO,5,10,29.118717,-110.956406
26DJN0123Y,GABRIELA MISTRAL,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,181,8,2,CALLE RAMON BALLESTEROS,0,CALLE LAZARO CARDENAS DEL RIO,CALLE LAZARO CARDENAS DEL RIO,NINGUNO,HERMOSILLO,HERMOSILLO,URBANO,1,10,29.052226,-110.974733
26DJN0124X,JESUS GARCIA CORONA,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,27,1,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,HERMOSILLO,PLAN DE AYALA,RURAL,29,6,28.568666,-111.55446
26DJN0125W,NIÑOS HEROES DE CHAPULTEPEC,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,61,4,1,CALLE PINO,0,CALLE DEL ALAMO,CALLE DEL ALAMO,AMAPOLAS,HERMOSILLO,HERMOSILLO,URBANO,21,1,29.094775,-110.919018
26DJN0126V,SIMON BOLIVAR,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,71,5,1,CALLE COSTA DEL MARFIL,0,CALLE ERACLON,CALLE ERACLON,NINGUNO,HERMOSILLO,HERMOSILLO,URBANO,21,1,29.074514,-110.944664
26DJN0127U,MARIANO AZUELA,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,150,8,2,CALLE AGIABAMPO,0,CALLE VICAM,CALLE VICAM,FOVISSSTE,GUAYMAS,HEROICA GUAYMAS,URBANO,6,8,27.919157,-110.922091
26DJN0128T,AMISTAD,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,97,4,1,CALLE RIO SANTIAGO,0,CALLE RIO MOCTEZUMA,CALLE RIO MOCTEZUMA,HEROES,NOGALES,HEROICA NOGALES,URBANO,48,9,31.320314,-110.958916
26DJN0129S,MUNDO FELIZ,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,95,6,1,CALLE P,216,CALLE P,CALLE P,NINGUNO,CABORCA,HEROICA CABORCA,URBANO,11,2,30.722038,-112.165263
26DJN0130H,ESPERANZA,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,105,6,1,NINGUNO NINGUNO,0,CALLE EL LLANITO,CALLE EL LLANITO,NINGUNO,CANANEA,HEROICA CIUDAD DE CANANEA,URBANO,37,13,30.988151,-110.298364
26DJN0131G,5 DE MAYO,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,124,6,1,CALLE IGNACIO ZARAGOZA,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,NOGALES,HEROICA NOGALES,URBANO,48,9,31.308361,-110.930124
26DJN0132F,LUIS BASURTO GUZMAN,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,83,2,1,CALLE SIERRA NACOZARI,0,CALLE INTERNACIONAL,CALLE INTERNACIONAL,NINGUNO,NOGALES,HEROICA NOGALES,URBANO,48,9,31.332237,-110.930642
26DJN0134D,RUBEN DARIO,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,96,5,1,CALLE S. MURRIETA,0,CALLE BERNABE ARANA LEON,CALLE BERNABE ARANA LEON,SONORA,CAJEME,CIUDAD OBREGON,URBANO,15,4,27.447087,-109.939129
26DJN0135C,FERNANDO MONTES DE OCA,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,87,5,1,CALLE CARLOS A. RIVERO,12,CALLE PRIMERO DE MAYO,CALLE PRIMERO DE MAYO,LOS GUAYPARINES,ALAMOS,ALAMOS,URBANO,45,7,27.029411,-108.942413
26DJN0136B,JARDIN DE NIÑOS NUEVA CREACION,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,74,6,1,NINGUNO NINGUNO,0,BOULEVARD DR JOSE JIMENEZ CERVANTES,BOULEVARD DR JOSE JIMENEZ CERVANTES,BICENTENARIO RESIDENCIAL,HERMOSILLO,HERMOSILLO,URBANO,31,11,29.16903,-110.001491
26DJN0137A,JUAN AMOS COMENIO,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,21,2,0,NINGUNO NINGUNO,0,CALLE LAUREL,CALLE LAUREL,CAJEME,CAJEME,CIUDAD OBREGON,URBANO,12,4,27.486676,-109.956816
26DJN0138Z,SEBASTIAN LERDO DE TEJADA,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,56,5,1,CALLE CHAPULTEPEC,0,CALLE COAHUILA,CALLE COAHUILA,NINGUNO,CAJEME,CIUDAD OBREGON,URBANO,3,5,27.468762,-109.938368
26DJN0139Z,LORENZO FHILO,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,18,1,1,CALLE QUINTANA ROO NORTE,0,CALLE BANAMICHI,CALLE BANAMICHI,NINGUNO,CAJEME,CIUDAD OBREGON,URBANO,12,4,27.513077,-109.948738
26DJN0141N,FEDERICO FROEBEL,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,92,5,1,CALLE MIGUEL HIDALGO,0,CALLE 20 DE NOVIEMBRE,CALLE 20 DE NOVIEMBRE,NINGUNO,CAJEME,MARTE R. GOMEZ (TOBARITO),URBANO,15,4,27.367663,-109.897959
26DJN0142M,JUAN SEBASTIAN BACH,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,59,2,1,CALLE FRANCISCO MANZO (5 DE MAYO),0,CALLE GUADALUPE VICTORIA,CALLE GUADALUPE VICTORIA,MODERNA,EMPALME,EMPALME,URBANO,8,8,27.964945,-110.812656
26DJN0143L,VALLE DEL COBRE,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,142,8,1,CALLE CAMPOS,0,CALLE SIERRA DEL COBRE,CALLE SIERRA DEL COBRE,NINGUNO,CANANEA,HEROICA CIUDAD DE CANANEA,URBANO,37,13,30.99021,-110.282549
26DJN0144K,JUAN LUIS VIVES,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,60,4,1,CALLE TERCERA,0,CALLE 3,CALLE 3,JORDAN,EMPALME,EMPALME,URBANO,8,8,27.965692,-110.802399
26DJN0146I,ANGELA C DE VALDEZ,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,76,3,0,CALLE DEPORTIVO,0,CALLE PRIMERO DE MAYO,CALLE PRIMERO DE MAYO,NINGUNO,FRONTERAS,ESQUEDA,URBANO,50,13,30.718832,-109.589288
26DJN0147H,MARIA LUISA ALCOTT,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,116,6,1,CALLE VICAM,0,CALLE JORI,CALLE JORI,SAHUARIPA,GUAYMAS,HEROICA GUAYMAS,URBANO,6,8,27.886361,-110.910878
26DJN0148G,PROF. ALFREDO EGUIARTE FLORES,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,88,5,1,CALLE MASOCAMBO,0,CALLE SAHUARIPA,CALLE SAHUARIPA,NINGUNO,HERMOSILLO,HERMOSILLO,URBANO,30,1,29.089681,-110.972593
26DJN0149F,RODOLFO CAMPODONICO,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,104,6,1,CALLE IGNACIO SOTO,0,CALLE LUIS ORCI,CALLE LUIS ORCI,NINGUNO,HERMOSILLO,HERMOSILLO,URBANO,18,6,29.10597,-111.012571
26DJN0150V,IGNACIO ALTAMIRANO,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,139,6,1,CALLE ALVARO OBREGON,0,CALLE BENJAMIN CHAPARRO,CALLE BENJAMIN CHAPARRO,EL RASTRO VIEJO,HUATABAMPO,HUATABAMPO,URBANO,13,7,26.820098,-109.638964
26DJN0151U,CARLOS DICKENS,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,77,4,1,CALLE 21 DE MARZO,406,CALLE MEZQUITE,CALLE MEZQUITE,NINGUNO,NAVOJOA,NAVOJOA,URBANO,45,7,27.088402,-109.423322
26DJN0152T,ANTONIO CASO,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,51,3,0,CALLE IGNACIO ZARAGOZA,12,CALLE MARIANO ABASOLO,CALLE MARIANO ABASOLO,NINGUNO,NAVOJOA,NAVOJOA,URBANO,9,7,27.099112,-109.441768
26DJN0153S,WALT DISNEY,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,86,4,1,CALLE GENERAL EMILIANO ZAPATA,0,CALLE OVIDIO PEREYRA,CALLE OVIDIO PEREYRA,SAN IGNACIO COHUIRIMPO,NAVOJOA,NAVOJOA,URBANO,45,7,26.841667,-109.484722
26DJN0155Q,NIÑO ARTILLERO,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,115,4,1,CALLE MUNICIPIO LA COLORADA,130,CALLE MUNICIPIO LA COLORADA,CALLE MUNICIPIO LA COLORADA,NINGUNO,NOGALES,HEROICA NOGALES,URBANO,48,9,31.304307,-110.922783
26DJN0156P,MARIANO MATAMOROS,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,90,5,1,CALLE BENAVENTE,141,CALLE COLEGIO MEDICO MILITAR,CALLE COLEGIO MEDICO MILITAR,NINGUNO,NOGALES,HEROICA NOGALES,URBANO,36,9,31.287311,-110.927415
26DJN0157O,MANUEL AZUETA,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,128,5,1,CALLE FRANCISCO I. MADERO,0,CALLE REFORMA,CALLE REFORMA,NINGUNO,PUERTO PEÑASCO,PUERTO PEÑASCO,URBANO,23,3,31.328922,-113.539836
26DJN0158N,30 DE ABRIL,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,48,2,0,CALLE CUAUHTEMOC B,0,CALLE DEL VALLE,CALLE DEL VALLE,CHULA VISTA 2 DEL PARQUE,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,URBANO,19,3,32.480507,-114.786014
26DJN0159M,JARDIN DE NIÑOS NUEVA CREACION,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,199,10,1,CALLE DE LOS PUEBLOS,0,CALLE CARLOS MALDONADO,CALLE CARLOS MALDONADO,PASEOS DEL PEDREGAL,HERMOSILLO,HERMOSILLO,URBANO,53,11,29.174759,-111.000892
26DJN0160B,LIBERTAD,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,101,4,1,CALLE ABELARDO L. RODRIGUEZ,0,CALLE SEGUNDA,CALLE SEGUNDA,NINGUNO,PITIQUITO,PUERTO LIBERTAD,URBANO,29,6,29.909575,-112.686882
26DJN0161A,TOHUI,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,34,2,0,CALLE LUIS DONALDO COLOSIO MURRIETA,0,CALLE BENITO JUAREZ GARCIA,CALLE BENITO JUAREZ GARCIA,NINGUNO,SAN PEDRO DE LA CUEVA,SAN PEDRO DE LA CUEVA,URBANO,32,10,29.287421,-109.737473
26DJN0163Z,ERNESTO CHE GUEVARA NO. 2,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,66,0,0,AVENIDA EBANISTAS,5,AVENIDA PLUTARCO ELÍAS CALLES,AVENIDA PLUTARCO ELÍAS CALLES,ADOLFO DE LA HUERTA,HERMOSILLO,HERMOSILLO,URBANO,5,0,29.030567,-110.957266
26DJN0164Y,JOSE VASCONCELOS,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,80,5,1,CALLE SALAMANCA,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,HERMOSILLO,LA VICTORIA,RURAL,30,1,29.122222,-110.889167
26DJN0165X,DIEGO RIVERA,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,40,2,0,CALLE PRINCIPAL,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,HERMOSILLO,MOLINO DE CAMOU (SAN ISIDRO),RURAL,30,1,29.200556,-110.765833
26DJN0166W,FEDERICO GARCIA LORCA,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,30,2,0,CALLE IGNACIO ZARAGOZA,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,URES,SAN PEDRO DE URES (SAN PEDRO),RURAL,31,11,29.431389,-110.366944
26DJN0167V,JARDIN DE NI¤OS NUEVA CREACION,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,83,1,0,CALLE DOMINICANA A,0,CALLE 12,CALLE 12,NINGUNO,SAN LUIS RIO COLORADO,LA GRULLITA,Err:504,4,0,Err:504,Err:504
26DJN0168U,PROF. CARLOS ESPINOZA MUÑOZ,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,64,4,1,CALLE DEL HIDROAVION,196,CALLE TERCERA,CALLE TERCERA,NINGUNO,HERMOSILLO,HERMOSILLO,URBANO,29,6,29.087449,-111.049328
26DJN0173F,ROSENDO MONTANO ROMERO,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,102,4,1,CALLE INDEPENDENCIA,0,CALLE 23 DE OCTUBRE,CALLE 23 DE OCTUBRE,NINGUNO,SAN IGNACIO RIO MUERTO,SAN IGNACIO RIO MUERTO,URBANO,41,12,27.419122,-110.248217
26DJN0181O,NUEVOS HORIZONTES,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,158,9,2,CALLE 12,0,CALLE 29 (TECNOLOGICO),CALLE 29 (TECNOLOGICO),NINGUNO,AGUA PRIETA,AGUA PRIETA,URBANO,10,13,31.323332,-109.533933
26DJN0182N,6 DE ABRIL,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,35,2,0,CALLE PUERTO LOBOS,0,CALLE FRANCISCO EUSEBIO KINO,CALLE FRANCISCO EUSEBIO KINO,NINGUNO,CABORCA,HEROICA CABORCA,URBANO,11,2,30.696786,-112.151636
26DJN0183M,CARMEN SERDAN,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,44,2,0,CALLE 16 DE SEPTIEMBRE,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,CAJEME,ALLENDE (EL DIECIOCHO),RURAL,39,12,27.191667,-109.910278
26DJN0184L,ALBERT EINSTEIN,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,42,2,0,CALLE LAZARO CARDENAS DEL RIO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,CAJEME,31 DE OCTUBRE,RURAL,41,12,27.295833,-110.0375
26DJN0185K,LUIS PASTEUR,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,65,4,1,CALLE MAXIMILIANO R. LOPEZ,0,CALLE MIGUEL HIDALGO,CALLE MIGUEL HIDALGO,NINGUNO,CAJEME,CUAUHTEMOC (CAMPO CINCO),URBANO,14,4,27.431011,-110.018658
26DJN0186J,ESTEFANIA CASTAÑEDA,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,135,6,2,CALLE MATAPE,0,CALLE 12 DE OCTUBRE,CALLE 12 DE OCTUBRE,LOMAS DE MADRID,HERMOSILLO,HERMOSILLO,URBANO,22,10,29.130503,-110.976505
26DJN0187I,JONAS E SALK,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,57,5,1,CALLE PALO SECO,0,CALLE PALO VERDE,CALLE PALO VERDE,EUSEBIO KINO,HERMOSILLO,HERMOSILLO,URBANO,1,10,29.058757,-110.963957
26DJN0188H,TIERRA Y LIBERTAD,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,76,5,1,CALLE 7 DE NOVIEMBRE,0,CALLE OCTAVA,CALLE OCTAVA,NINGUNO,HERMOSILLO,HERMOSILLO,URBANO,17,6,29.041607,-110.967269
26DJN0189G,16 DE SEPTIEMBRE,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,105,6,1,CALLE ELISA SALGADO,0,CALLE FRANCISCO EUSEBIO KINO,CALLE FRANCISCO EUSEBIO KINO,NINGUNO,MAGDALENA,MAGDALENA DE KINO,URBANO,51,2,30.618165,-110.96373
26DJN0190W,JAIME TORRES BODET,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,88,5,1,CALLE FERNANDO MONTES DE OCA,0,CALLE PUERTO GUAYMAS,CALLE PUERTO GUAYMAS,NINGUNO,CAJEME,ESPERANZA,URBANO,24,5,27.569006,-109.930031
26DJN0192U,HERMENEGILDO GALEANA,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,78,4,1,CALLE SAHUARIPA,0,CALLE NAINARI,CALLE NAINARI,NINGUNO,CAJEME,CIUDAD OBREGON,URBANO,14,4,27.497872,-109.961221
26DJN0193T,MIGUEL HIDALGO Y COSTILLA,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,131,5,1,CALLE OBREGON,0,CALLE VERACRUZ,CALLE VERACRUZ,LOMA LINDA,GUAYMAS,HEROICA GUAYMAS,URBANO,6,8,27.943881,-110.929583
26DJN0194S,SELMA LAGERLOF,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,8,1,0,CALLE III,0,CALLE 14,CALLE 14,YUCATAN,GUAYMAS,HEROICA GUAYMAS,URBANO,26,8,27.923225,-110.897791
26DJN0195R,ADA M ELFLEIN,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,87,3,1,CALLE 22,0,CALLE ADOLFO DE LA HUERTA,CALLE ADOLFO DE LA HUERTA,GUAYMAS CENTRO,GUAYMAS,HEROICA GUAYMAS,URBANO,26,8,27.925252,-110.889952
26DJN0197P,CARLOS PERRAULT,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,104,5,1,CALLE WOSNAKUI,0,NINGUNO NINGUNO,NINGUNO NINGUNO,ADOLFO DE LA HUERTA,GUAYMAS,HEROICA GUAYMAS,URBANO,6,8,27.936009,-110.881413
26DJN0198O,MOTOLINIA,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,65,4,1,CALLE MATANZA,0,CALLE 5,CALLE 5,NINGUNO,GUAYMAS,HEROICA GUAYMAS,URBANO,26,8,27.909615,-110.900691
26DJN0201L,GUSTAVO DIAZ ORDAZ,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,58,2,1,CALLE NACO,0,CALLE EL POZO,CALLE EL POZO,EL RODEO,NOGALES,HEROICA NOGALES,URBANO,20,9,31.296324,-110.955499
26DJN0202K,MANUEL AVILA CAMACHO,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,80,4,1,CALLE JALAPA,0,CALLE JALAPA,CALLE JALAPA,EMPALME,NOGALES,HEROICA NOGALES,URBANO,48,9,31.303197,-110.932755
26DJN0203J,TIZOC,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,51,4,1,CALLE SAN LUIS POTOSI,0,CALLE SAN LUIS POTOSI,CALLE SAN LUIS POTOSI,LEANDRO VALLE,NOGALES,HEROICA NOGALES,URBANO,48,9,31.301474,-110.929801
26DJN0204I,NICOLAS BRAVO,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,79,3,1,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,PIMA II,NOGALES,HEROICA NOGALES,URBANO,20,9,31.324266,-110.965142
26DJN0205H,ABELARDO L. RODRIGUEZ,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,62,3,1,CALLE PUEBLA B,0,CALLE PRIMERA,CALLE PRIMERA,NINGUNO,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,URBANO,46,3,32.452455,-114.79643
26DJN0206G,JUANA DE ARCO,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,56,5,1,CALLE COLIMA B,0,CALLE 19,CALLE 19,JALISCO,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,URBANO,4,3,32.449866,-114.770197
26DJN0207F,CLUB ROTARIO,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,102,6,1,CALLE 29,0,CALLE SINALOA,CALLE SINALOA,CAMPESTRE,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,URBANO,4,3,32.452054,-114.753847
26DJN0208E,SONORA,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,77,4,1,CALLE ESCUADRON 201,0,CALLE EMILIO CARRANZA,CALLE EMILIO CARRANZA,AVIACION,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,URBANO,46,3,32.453565,-114.806991
26DJN0209D,CLUB ACTIVO 20-30,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,70,3,1,CALLE 13,0,CALLE FRANCISCO EUSEBIO KINO,CALLE FRANCISCO EUSEBIO KINO,RESIDENCIAS,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,URBANO,19,3,32.47435,-114.768487
26DJN0210T,MOISES SAENZ,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,40,2,0,CALLE SAN MIGUEL,0,CALLE SAN MIGUEL,CALLE SAN MIGUEL,NINGUNO,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,URBANO,19,3,32.448384,-114.803832
26DJN0213Q,ENRIQUE LAUBSCHER,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,35,2,1,CALLE MARTIN MENDOZA,0,NINGUNO NINGUNO,NINGUNO NINGUNO,COLOSO,HERMOSILLO,HERMOSILLO,URBANO,21,1,29.084252,-110.93795
26DJN0214P,GUSTAVO ADOLFO BECQUER,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,75,4,1,CALLE HERMOSILLO,0,CALLE CABORCA,CALLE CABORCA,NINGUNO,NAVOJOA,NAVOJOA,URBANO,9,7,27.068949,-109.433633
26DJN0215O,JUAN FRANCISCO STRAPPAROLA,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,35,2,0,CALLE CANANEA,0,NINGUNO NINGUNO,NINGUNO NINGUNO,BACOACHI CENTRO,BACOACHI,BACOACHI,URBANO,37,13,30.633765,-109.970639
26DJN0217M,RENACIMIENTO,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,96,6,1,NINGUNO NINGUNO,0,CALLE ELISEO NAVARRO VALENZUELA,CALLE ELISEO NAVARRO VALENZUELA,NINGUNO,NACOZARI DE GARCIA,NACOZARI DE GARCIA,URBANO,27,13,30.372229,-109.686821
26DJN0218L,MARINA NACIONAL,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,99,4,1,CALLE FRANCISCO VILLA,181,CALLE 18,CALLE 18,NINGUNO,PUERTO PEÑASCO,PUERTO PEÑASCO,URBANO,23,3,31.316959,-113.544775
26DJN0221Z,ALVARO OBREGON,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,70,5,1,CALLE NARCISO MENDOZA,0,CALLE LICENCIADO BENITO JUAREZ GARCIA,CALLE LICENCIADO BENITO JUAREZ GARCIA,NINGUNO,CAJEME,CIUDAD OBREGON,URBANO,12,4,27.495444,-109.921648
26DJN0222Y,JOAQUIN ANTONIO ROSSINI,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,91,5,1,CALLE PUEBLA,165,CALLE MIGUEL HIDALGO,CALLE MIGUEL HIDALGO,NINGUNO,CAJEME,CIUDAD OBREGON,URBANO,12,4,27.497595,-109.937074
26DJN0223X,TOMAS ALVA EDISON,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,68,4,1,CALLE VALLE DE BELEM,0,CALLE JALISCO,CALLE JALISCO,NINGUNO,CAJEME,CIUDAD OBREGON,URBANO,12,4,27.465255,-109.928983
26DJN0227T,EMILIO O. RABASA,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,33,2,1,CALLE BENITO JUAREZ GARCIA,0,CALLE VENUSTIANO CARRANZA,CALLE VENUSTIANO CARRANZA,NINGUNO,CAJEME,ALTOS DE JECOPACO,RURAL,39,12,27.170278,-109.892222
26DJN0230G,CUITLAHUAC,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,61,4,1,CALLE CUAUHTEMOC,0,CALLE MANUEL BARRERAS,CALLE MANUEL BARRERAS,NINGUNO,HUATABAMPO,LA UNION,URBANO,13,7,26.818642,-109.609289
26DJN0231F,DESPERTAR,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,89,5,1,CALLE QUINTA ESTE,0,CALLE NUEVO LEON,CALLE NUEVO LEON,NINGUNO,CANANEA,HEROICA CIUDAD DE CANANEA,URBANO,37,13,30.978457,-110.299776
26DJN0233D,PROGRESO,MATUTINO,BÁSICA,PREESCOLAR,GENERAL,52,3,1,CALLE 24,0,CALLE MAQUILEROS,CALLE MAQUILEROS,NINGUNO,AGUA PRIETA,AGUA PRIETA,URBANO,10,13,31.313858,-109.567738
